century,author,link
19,"Champfleury, Jules Husson dit (1821-1889) (nouvelle fenêtre)",https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&version=1.2&startRecord=0&maximumRecords=15&page=1&collapsing=true&exactSearch=false&query=%28dc.creator%20all%20%22Champfleury%20%281821-1889%29%22%20or%20dc.contributor%20all%20%22Champfleury%20%281821-1889%29%22%20%29%20&filter=dc.creator%20all%20%22champfleury%20%281821-1889%29.%20auteur%20du%20texte%22%20and%20dc.type%20all%20%22monographie%22
19,"Chateaubriand, François-René de (1768-1848) (nouvelle fenêtre)",https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&version=1.2&startRecord=0&maximumRecords=15&page=1&collapsing=true&exactSearch=false&query=%28dc.creator%20all%20%22Chateaubriand%2C%20Fran%C3%A7ois-Ren%C3%A9%20de%20%22%20or%20dc.contributor%20all%20%22Chateaubriand%2C%20Fran%C3%A7ois-Ren%C3%A9%20de%20%22%20%29%20&filter=dc.creator%20all%20%22chateaubriand%2C%20fran%C3%A7ois-ren%C3%A9%20de%2C%201768-1848%2C%20auteur%22%20and%20dc.type%20all%20%22monographie%22
19,"Colet, Louise, née Revoil (1810-1876) (nouvelle fenêtre)",https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&version=1.2&startRecord=0&maximumRecords=15&page=1&collapsing=true&exactSearch=false&query=%28dc.creator%20all%20%22Colet%2C%20Louise%22%20or%20dc.contributor%20all%20%22Colet%2C%20Louise%22%20%29%20%20and%20%28dc.type%20all%20%22monographie%22%29&filter=dc.creator%20all%20%22colet%2C%20louise%20%281810-1876%29.%20auteur%20du%20texte%22
19,"Constant, Benjamin (1767-1830) (nouvelle fenêtre)",https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&version=1.2&startRecord=0&maximumRecords=15&page=1&collapsing=true&exactSearch=false&query=%28dc.creator%20all%20%22Constant%2C%20Benjamin%20%22%20or%20dc.contributor%20all%20%22Constant%2C%20Benjamin%20%22%20%29%20&filter=dc.creator%20all%20%22constant%2C%20benjamin%20%281767-1830%29.%20auteur%20du%20texte%22
19,"Coppée, François (1842-1908) (nouvelle fenêtre)","https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&exactSearch=true&collapsing=true&version=1.2&query=(dc.creator%20adj%20%22Copp%C3%A9e,%20Fran%C3%A7ois%22%20or%20dc.contributor%20adj%20%22Copp%C3%A9e,%20Fran%C3%A7ois%22%20)%20&suggest=10&keywords=Copp%C3%A9e,%20Fran%C3%A7ois"
19,"Corbière, Tristan (1845-1875) (nouvelle fenêtre)",https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&version=1.2&startRecord=0&maximumRecords=15&page=1&collapsing=true&exactSearch=false&query=%28dc.creator%20all%20%22Corbi%C3%A8re%2C%20Tristan%22%20or%20dc.contributor%20all%20%22Corbi%C3%A8re%2C%20Tristan%22%20%29%20&filter=dc.type%20all%20%22monographie%22%20and%20dc.creator%20all%20%22corbi%C3%A8re%2C%20tristan%20%281845-1875%29.%20auteur%20du%20texte%22
19,"Courteline, Georges (1858-1929) (nouvelle fenêtre)",https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&version=1.2&startRecord=0&maximumRecords=15&page=1&collapsing=true&exactSearch=false&query=%28dc.creator%20all%20%22Courteline%2C%20Georges%22%20or%20dc.contributor%20all%20%22Courteline%2C%20Georges%22%20%29%20&filter=dc.type%20all%20%22monographie%22%20and%20dc.creator%20all%20%22courteline%2C%20georges%20%281858-1929%29.%20auteur%20du%20texte%22
19,"Cros, Charles (1842-1888) (nouvelle fenêtre)",https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&version=1.2&startRecord=0&maximumRecords=15&page=1&collapsing=true&exactSearch=false&query=%28dc.creator%20all%20%22Cros%20%2C%20Charles%22%20or%20dc.contributor%20all%20%22Cros%20%2C%20Charles%22%20%29%20&filter=dc.type%20all%20%22monographie%22
19,"Custine, Astolphe, marquis de (1790-1857) (nouvelle fenêtre)",https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&version=1.2&startRecord=0&maximumRecords=15&page=1&collapsing=true&exactSearch=false&query=%28dc.creator%20all%20%22Custine%2C%20Astolphe%22%20or%20dc.contributor%20all%20%22Custine%2C%20Astolphe%22%20%29%20&filter=dc.type%20all%20%22monographie%22%20and%20dc.creator%20all%20%22custine%2C%20astolphe%20de%20%281790-1857%29.%20auteur%20du%20texte%22
19,"Daudet, Alphonse (1840-1897) (nouvelle fenêtre)",https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&version=1.2&startRecord=0&maximumRecords=15&page=1&collapsing=true&exactSearch=false&query=%28dc.creator%20all%20%22Daudet%2C%20Alphonse%22%20or%20dc.contributor%20all%20%22Daudet%2C%20Alphonse%22%20%29%20&filter=dc.type%20all%20%22monographie%22
19,"Delavigne, Casimir (1793-1843) (nouvelle fenêtre)","https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&exactSearch=false&collapsing=true&version=1.2&query=(dc.creator%20all%20%22%20Delavigne,%20Casimir%20(1793-1843)%20%22%20or%20dc.contributor%20all%20%22%20Delavigne,%20Casimir%20(1793-1843)%20%22%20)%20&suggest=10&keywords=%20Delavigne,%20Casimir%20(1793-1843)"
19,"Desbordes-Valmore, Marceline (1786-1859)  (nouvelle fenêtre)",https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&version=1.2&startRecord=0&maximumRecords=15&page=1&collapsing=true&exactSearch=false&query=%28dc.creator%20all%20%22Desbordes-Valmore%2C%20Marceline%22%20or%20dc.contributor%20all%20%22Desbordes-Valmore%2C%20Marceline%22%20%29%20&filter=dc.type%20all%20%22monographie%22%20and%20dc.creator%20all%20%22desbordes-valmore%2C%20marceline%20%281786-1859%29.%20auteur%20du%20texte%22
19,"Deschamps, Emile (1791-1871) (nouvelle fenêtre)","https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&exactSearch=false&collapsing=true&version=1.2&query=(dc.creator%20all%20%22Deschamps,%20%C3%89mile%20(1791-1871)%22%20or%20dc.contributor%20all%20%22Deschamps,%20%C3%89mile%20(1791-1871)%22%20)%20&suggest=10&keywords=Deschamps,%20%C3%89mile%20(1791-1871)"
19,"Dierx, Léon (1838-1912) (nouvelle fenêtre)","https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&exactSearch=false&collapsing=true&version=1.2&query=(dc.creator%20adj%20%22dierx,%20léon%22%20or%20dc.contributor%20adj%20%22dierx,%20léon%22%20)%20&suggest=10&keywords=dierx,%20léon"
19,"Dondey, Auguste-Marie, dit Philothée O'Neddy (1811-1875) (nouvelle fenêtre)","https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&exactSearch=false&collapsing=true&version=1.2&query=((dc.creator%20all%20%22Dondey,%20Auguste-Marie%22%20or%20dc.contributor%20all%20%22Dondey,%20Auguste-Marie%22%20)%20or%20(dc.creator%20all%20%22O%27Neddy,%20Philoth%C3%A9e%22%20or%20dc.contributor%20all%20%22O%27Neddy,%20Philoth%C3%A9e%22%20)%20)%20&suggest=10&keywords=Dondey,%20Auguste-Marie%20O%27Neddy,%20Philoth%C3%A9e"
19,"Dumas, Alexandre (fils) (1824-1895) (nouvelle fenêtre)",https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&version=1.2&startRecord=0&maximumRecords=15&page=1&collapsing=true&exactSearch=false&query=%28dc.creator%20all%20%22Dumas%20%2C%20Alexandre%22%20or%20dc.contributor%20all%20%22Dumas%20%2C%20Alexandre%22%20%29%20&filter=dc.creator%20all%20%22dumas%2C%20alexandre%20%281824-1895%29.%20auteur%20du%20texte%22%20and%20dc.type%20all%20%22monographie%22
19,"Dumas, Alexandre (père) (1802-1870) (nouvelle fenêtre)",https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&version=1.2&startRecord=0&maximumRecords=15&page=1&collapsing=true&exactSearch=false&query=%28dc.creator%20all%20%22Dumas%2C%20Alexandre%22%20or%20dc.contributor%20all%20%22Dumas%2C%20Alexandre%22%20%29%20&filter=dc.creator%20all%20%22dumas%2C%20alexandre%20%281802-1870%29.%20auteur%20du%20texte%22%20and%20dc.type%20all%20%22monographie%22
19,"Duras, Claire de Kersaint, duchesse de (1778-1828) (nouvelle fenêtre)",https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&version=1.2&startRecord=0&maximumRecords=15&page=1&collapsing=true&exactSearch=false&query=%28dc.creator%20all%20%22duras%2C%20claire%22%20or%20dc.contributor%20all%20%22duras%2C%20claire%22%20%29%20%20and%20%28dc.type%20all%20%22monographie%22%29&filter=dc.creator%20all%20%22duras%2C%20claire%20de%20%281777-1828%29.%20auteur%20du%20texte%22
19,"Erckmann-Chatrian, pseud. d'Emile Erckmann (1822-1899) et Alexandre Chatrian (1826-1899) (nouvelle fenêtre)",https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&exactSearch=false&collapsing=true&version=1.2&query=(dc.creator%20all%20%22Erckmann-Chatrian%22%20or%20dc.contributor%20all%20%22Erckmann-Chatrian%22%20)%20&suggest=12&keywords=Erckmann-Chatrian
19,"Esquiros, Alphonse (1812-1876) (nouvelle fenêtre)","https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&exactSearch=false&collapsing=true&version=1.2&query=(dc.creator%20all%20%22Esquiros,%20Alphonse%22%20or%20dc.contributor%20all%20%22Esquiros,%20Alphonse%22%20)%20&suggest=10&keywords=Esquiros,%20Alphonse"
19,"Feuillet, Octave (1821-1890) (nouvelle fenêtre)","https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&exactSearch=false&collapsing=true&version=1.2&query=(dc.creator%20all%20%22feuillet,%20octave%20(1821-1890)%22%20or%20dc.contributor%20all%20%22feuillet,%20octave%20(1821-1890)%22%20)%20&suggest=10&keywords=feuillet,%20octave%20(1821-1890)"
19,"Féval, Paul Corentin (1816-1887) (nouvelle fenêtre)",https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&version=1.2&startRecord=0&maximumRecords=15&page=1&collapsing=true&exactSearch=false&query=%28dc.creator%20all%20%22F%C3%A9val%2C%20Paul%20%22%20or%20dc.contributor%20all%20%22F%C3%A9val%2C%20Paul%20%22%20%29%20&filter=dc.creator%20all%20%22f%C3%A9val%2C%20paul%20%281816-1887%29.%20auteur%20du%20texte%22%20and%20dc.type%20all%20%22monographie%22
19,"Feydeau, Ernest (1821-1873) (nouvelle fenêtre)","https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&exactSearch=false&collapsing=true&version=1.2&query=(dc.creator%20all%20%22Feydeau,%20Ernest%22%20or%20dc.contributor%20all%20%22Feydeau,%20Ernest%22%20)%20&suggest=12&keywords=Feydeau,%20Ernest"
19,"Feydeau, Georges (1862-1921) (nouvelle fenêtre)",https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&version=1.2&startRecord=0&maximumRecords=15&page=1&collapsing=true&exactSearch=false&query=%28dc.creator%20all%20%22Feydeau%2C%20Georges%20%22%20or%20dc.contributor%20all%20%22Feydeau%2C%20Georges%20%22%20%29%20&filter=dc.creator%20all%20%22feydeau%2C%20georges%20%281862-1921%29.%20auteur%20du%20texte%22
19,"Flaubert, Gustave (1821-1880) (nouvelle fenêtre)",https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&version=1.2&startRecord=0&maximumRecords=15&page=1&collapsing=true&exactSearch=false&query=%28dc.creator%20all%20%22Flaubert%2C%20Gustave%22%20or%20dc.contributor%20all%20%22Flaubert%2C%20Gustave%22%20%29%20&filter=dc.creator%20all%20%22flaubert%2C%20gustave%20%281821-1880%29.%20auteur%20du%20texte%22%20and%20dc.type%20all%20%22monographie%22
19,"Fromentin, Eugène (1820-1876) (nouvelle fenêtre)",https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&version=1.2&startRecord=0&maximumRecords=15&page=1&collapsing=true&exactSearch=false&query=%28dc.creator%20all%20%22Fromentin%2C%20Eug%C3%A8ne%22%20or%20dc.contributor%20all%20%22Fromentin%2C%20Eug%C3%A8ne%22%20%29%20&filter=dc.type%20all%20%22monographie%22
19,"Gaboriau, Emile (1832-1873) (nouvelle fenêtre)",https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&version=1.2&startRecord=0&maximumRecords=15&page=1&collapsing=true&exactSearch=false&query=%28dc.creator%20all%20%22Gaboriau%2C%20Emile%22%20or%20dc.contributor%20all%20%22Gaboriau%2C%20Emile%22%20%29%20&filter=dc.creator%20all%20%22gaboriau%2C%20%C3%A9mile%20%281832-1873%29.%20auteur%20du%20texte%22
19,"Gautier, Théophile (1811-1872) (nouvelle fenêtre)",https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&version=1.2&startRecord=0&maximumRecords=15&page=1&collapsing=true&exactSearch=false&query=%28dc.creator%20all%20%22gauthier%20de%20th%C3%A9ophile%22%20or%20dc.contributor%20all%20%22gauthier%20de%20th%C3%A9ophile%22%20%29%20&filter=dc.type%20all%20%22monographie%22%20and%20dc.creator%20all%20%22gautier%2C%20th%C3%A9ophile%20%281811-1872%29.%20auteur%20du%20texte%22
19,"Gay, Sophie (1776-1852) (nouvelle fenêtre)","https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&exactSearch=false&collapsing=true&version=1.2&query=(dc.creator%20all%20%22gay,%20sophie%22%20or%20dc.contributor%20all%20%22gay,%20sophie%22%20)%20&suggest=10&keywords=gay,%20sophie"
19,"Girardin, Delphine de, née Delphine Gay (1804-1855) (nouvelle fenêtre)",https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&version=1.2&startRecord=0&maximumRecords=15&page=1&collapsing=true&exactSearch=false&query=%28dc.creator%20all%20%22Girardin%2C%20Delphine%22%20or%20dc.contributor%20all%20%22Girardin%2C%20Delphine%22%20%29%20&filter=dc.creator%20all%20%22girardin%2C%20delphine%20de%20%281804-1855%29.%20auteur%20du%20texte%22
19,"Goncourt, Edmond (1822-1896) (nouvelle fenêtre)",https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&version=1.2&startRecord=0&maximumRecords=15&page=1&collapsing=true&exactSearch=false&query=%28dc.creator%20all%20%22Goncourt%2C%20Edmond%22%20or%20dc.contributor%20all%20%22Goncourt%2C%20Edmond%22%20%29%20&filter=dc.creator%20all%20%22goncourt%2C%20edmond%20de%20%281822-1896%29.%20auteur%20du%20texte%22%20and%20dc.type%20all%20%22monographie%22
19,"Goncourt, Edmond (1822-1896) et Jules de (1830-1870) (nouvelle fenêtre)",https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&version=1.2&startRecord=0&maximumRecords=15&page=1&collapsing=true&exactSearch=false&query=%28%28dc.creator%20all%20%22Goncourt%2C%20Edmond%20de%22%20or%20dc.contributor%20all%20%22Goncourt%2C%20Edmond%20de%22%20%29%20and%20%28dc.creator%20all%20%22Goncourt%2C%20Jules%20de%22%20or%20dc.contributor%20all%20%22Goncourt%2C%20Jules%20de%22%20%29%20%29%20&filter=dc.type%20all%20%22monographie%22
19,"Gourmont, Remy de (1858-1915) (nouvelle fenêtre)",https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&version=1.2&startRecord=0&maximumRecords=15&page=1&collapsing=true&exactSearch=false&query=%28dc.creator%20all%20%22Gourmont%2C%20Remy%20de%22%20or%20dc.contributor%20all%20%22Gourmont%2C%20Remy%20de%22%20%29%20&filter=dc.creator%20all%20%22gourmont%2C%20remy%20de%20%281858-1915%29.%20auteur%20du%20texte%22
19,"Guérin, Maurice de (1810-1839) (nouvelle fenêtre)","https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&exactSearch=false&collapsing=true&version=1.2&query=(dc.creator%20adj%20%22gu%C3%A9rin,%20maurice%22%20or%20dc.contributor%20adj%20%22gu%C3%A9rin,%20maurice%22%20)%20&suggest=10&keywords=gu%C3%A9rin,%20maurice"
19,"Hennique, Léon (1851-1935) (nouvelle fenêtre)","https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&exactSearch=false&collapsing=true&version=1.2&query=(dc.creator%20all%20%22Hennique,%20L%C3%A9on%22%20or%20dc.contributor%20all%20%22Hennique,%20L%C3%A9on%22%20)%20&suggest=12&keywords=Hennique,%20L%C3%A9on"
19,"Heredia, José Maria de (1842-1905) (nouvelle fenêtre)",https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&version=1.2&startRecord=0&maximumRecords=15&page=1&collapsing=true&exactSearch=false&query=%28dc.creator%20all%20%22Heredia%2C%20Jos%C3%A9%20Maria%20de%22%20or%20dc.contributor%20all%20%22Heredia%2C%20Jos%C3%A9%20Maria%20de%22%20%29%20&filter=dc.creator%20all%20%22heredia%2C%20jos%C3%A9%20maria%20de%20%281842-1905%29.%20auteur%20du%20texte%22%20and%20dc.type%20all%20%22monographie%22
19,"Hugo, Victor (1802-1885) (nouvelle fenêtre)",https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&version=1.2&startRecord=0&maximumRecords=15&page=1&collapsing=true&exactSearch=false&query=%28dc.creator%20all%20%22hugo%2C%20victor%22%20or%20dc.contributor%20all%20%22hugo%2C%20victor%22%20%29%20&filter=dc.type%20all%20%22monographie%22%20and%20dc.creator%20all%20%22hugo%2C%20victor%20%281802-1885%29.%20auteur%20du%20texte%22
19,"Huysmans, Joris-Karl (1848-1907) (nouvelle fenêtre)",https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&version=1.2&startRecord=0&maximumRecords=15&page=1&collapsing=true&exactSearch=false&query=%28dc.creator%20all%20%22Huysmans%2C%20Joris-Karl%20%22%20or%20dc.contributor%20all%20%22Huysmans%2C%20Joris-Karl%20%22%20%29%20&filter=dc.creator%20all%20%22huysmans%2C%20joris-karl%20%281848-1907%29.%20auteur%20du%20texte%22%20and%20dc.type%20all%20%22monographie%22
19,"Ivoi, Paul d', Pseud. de Charles Deleutre (1856-1915) (nouvelle fenêtre)","https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&exactSearch=false&collapsing=true&version=1.2&query=(dc.creator%20all%20%22Ivoi,%20Paul%20d%27%22%20or%20dc.contributor%20all%20%22Ivoi,%20Paul%20d%27%22%20)%20&suggest=10&keywords=Ivoi,%20Paul%20d%27"
19,"Janin, Jules (1804-1874) (nouvelle fenêtre)",https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&version=1.2&startRecord=0&maximumRecords=15&page=1&collapsing=true&exactSearch=false&query=%28%28dc.creator%20all%20%22Janin%2C%20Jules%20%22%20or%20dc.contributor%20all%20%22Janin%2C%20Jules%20%22%20%29%20and%20dc.title%20all%20%22L%27%C3%A2ne%20mort%22%20%29%20&filter=dc.type%20all%20%22monographie%22
19,"Joubert, Joseph (1754-1824) (nouvelle fenêtre)","https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&exactSearch=false&collapsing=true&version=1.2&query=(dc.creator%20all%20%22Joubert,%20Joseph%20(1754-1824)%22%20or%20dc.contributor%20all%20%22Joubert,%20Joseph%20(1754-1824)%22%20)%20&suggest=10&keywords=Joubert,%20Joseph%20(1754-1824)"
19,"Labiche, Eugène (1815-1888) (nouvelle fenêtre)",https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&version=1.2&startRecord=0&maximumRecords=15&page=1&collapsing=true&exactSearch=false&query=%28dc.creator%20all%20%22Labiche%2C%20Eug%C3%A8ne%22%20or%20dc.contributor%20all%20%22Labiche%2C%20Eug%C3%A8ne%22%20%29%20&filter=dc.creator%20all%20%22labiche%2C%20eug%C3%A8ne%20%281815-1888%29.%20auteur%20du%20texte%22%20and%20dc.type%20all%20%22monographie%22
19,"Laforgue, Jules (1860-1887) (nouvelle fenêtre)",https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&version=1.2&startRecord=0&maximumRecords=15&page=1&collapsing=true&exactSearch=false&query=%28dc.creator%20all%20%22Laforgue%2C%20Jules%22%20or%20dc.contributor%20all%20%22Laforgue%2C%20Jules%22%20%29%20%20and%20%28dc.type%20all%20%22monographie%22%29&filter=dc.creator%20all%20%22laforgue%2C%20jules%20%281860-1887%29.%20auteur%20du%20texte%22
19,"Lamartine, Alphonse de (1790-1869) (nouvelle fenêtre)",https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&version=1.2&startRecord=0&maximumRecords=15&page=1&collapsing=true&exactSearch=false&query=%28dc.creator%20all%20%22Lamartine%2C%20Alphonse%20de%20%22%20or%20dc.contributor%20all%20%22Lamartine%2C%20Alphonse%20de%20%22%20%29%20&filter=dc.creator%20all%20%22lamartine%2C%20alphonse%20de%20%281790-1869%29.%20auteur%20du%20texte%22%20and%20dc.type%20all%20%22monographie%22
19,"Lautréamont, Isidore Ducasse dit (1846-1870) (nouvelle fenêtre)",https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&version=1.2&startRecord=0&maximumRecords=15&page=1&collapsing=true&exactSearch=false&query=%28dc.creator%20all%20%22lautr%C3%A9amont%22%20or%20dc.contributor%20all%20%22lautr%C3%A9amont%22%20%29%20&filter=dc.type%20all%20%22monographie%22
19,"Le Roy, Eugène (1836-1907) (nouvelle fenêtre)",https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&version=1.2&startRecord=0&maximumRecords=15&page=1&collapsing=true&exactSearch=false&query=%28dc.creator%20all%20%22Le%20Roy%2C%20Eug%C3%A8ne%20%22%20or%20dc.contributor%20all%20%22Le%20Roy%2C%20Eug%C3%A8ne%20%22%20%29%20&filter=dc.creator%20all%20%22le%20roy%2C%20eug%C3%A8ne%20%281836-1907%29%22
19,"Leconte de Lisle, Charles (1818-1894) (nouvelle fenêtre)",https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&version=1.2&startRecord=0&maximumRecords=15&page=1&collapsing=true&exactSearch=false&query=%28dc.creator%20all%20%22Leconte%20de%20Lisle%2C%20Charles%20%22%20or%20dc.contributor%20all%20%22Leconte%20de%20Lisle%2C%20Charles%20%22%20%29%20&filter=dc.creator%20all%20%22leconte%20de%20lisle%2C%20charles-marie%20%281818-1894%29.%20auteur%20du%20texte%22%20and%20dc.type%20all%20%22monographie%22
19,"Lemaître, Jules (1853-1914) (nouvelle fenêtre)","https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&exactSearch=false&collapsing=true&version=1.2&query=(dc.creator%20all%20%22Lema%C3%AEtre,%20Jules%20(1853-1914)%20%22%20or%20dc.contributor%20all%20%22Lema%C3%AEtre,%20Jules%20(1853-1914)%20%22%20)%20&suggest=10&keywords=Lema%C3%AEtre,%20Jules%20(1853-1914)"
19,"Lemercier, Népomucène-Louis (1771-1840) (nouvelle fenêtre)",https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&exactSearch=false&collapsing=true&version=1.2&query=(dc.creator%20all%20%22lemercier%20nepomucene%22%20or%20dc.contributor%20all%20%22lemercier%20nepomucene%22%20)%20&suggest=10&keywords=lemercier%20nepomucene
19,"Lorrain, Jean (1855-1906) (nouvelle fenêtre)",https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&version=1.2&startRecord=0&maximumRecords=15&page=1&collapsing=true&exactSearch=false&query=%28dc.creator%20all%20%22Lorrain%2C%20Jean%20%22%20or%20dc.contributor%20all%20%22Lorrain%2C%20Jean%20%22%20%29%20&filter=dc.type%20all%20%22monographie%22%20and%20dc.creator%20all%20%22lorrain%2C%20jean%20%281855-1906%29.%20auteur%20du%20texte%22
19,"Loti, Pierre (1850-1923) (nouvelle fenêtre)",https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&version=1.2&startRecord=0&maximumRecords=15&page=1&collapsing=true&exactSearch=false&query=%28dc.creator%20all%20%22Loti%2C%20Pierre%22%20or%20dc.contributor%20all%20%22Loti%2C%20Pierre%22%20%29%20&filter=dc.creator%20all%20%22loti%2C%20pierre%20%281850-1923%29.%20auteur%20du%20texte%22%20and%20dc.type%20all%20%22monographie%22
19,"Louÿs, Pierre (1870-1925) (nouvelle fenêtre)","https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&exactSearch=false&collapsing=true&version=1.2&query=(dc.creator%20all%20%22louys,%20pierre%22%20or%20dc.contributor%20all%20%22louys,%20pierre%22%20)%20&suggest=10&keywords=louys,%20pierre"
19,"Maistre, Xavier de (1763-1852) (nouvelle fenêtre)","https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&exactSearch=false&collapsing=true&version=1.2&query=(dc.creator%20all%20%22Maistre,%20Xavier%20de%20(1763-1852)%22%20or%20dc.contributor%20all%20%22Maistre,%20Xavier%20de%20(1763-1852)%22%20)%20&suggest=10&keywords=Maistre,%20Xavier%20de%20(1763-1852)"
19,"Mallarmé, Etienne dit Stéphane (1842-1898) (nouvelle fenêtre)",https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&version=1.2&startRecord=0&maximumRecords=15&page=1&collapsing=true&exactSearch=false&query=%28dc.creator%20all%20%22Mallarm%C3%A9%22%20or%20dc.contributor%20all%20%22Mallarm%C3%A9%22%20%29%20&filter=dc.creator%20all%20%22mallarm%C3%A9%2C%20st%C3%A9phane%20%281842-1898%29%22%20and%20dc.type%20all%20%22monographie%22%20and%20dc.creator%20all%20%22mallarm%C3%A9%2C%20st%C3%A9phane%20%281842-1898%29.%20auteur%20du%20texte%22
19,"Malot, Hector (1830-1907) (nouvelle fenêtre)","https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&exactSearch=false&collapsing=true&version=1.2&query=(dc.creator%20all%20%22malot,%20hector%22%20or%20dc.contributor%20all%20%22malot,%20hector%22%20)%20&suggest=10&keywords=malot,%20hector"
19,"Maupassant, Guy de (1850-1893) (nouvelle fenêtre)",https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&version=1.2&startRecord=0&maximumRecords=15&page=1&collapsing=true&exactSearch=false&query=%28dc.creator%20all%20%22Maupassant%2C%20Guy%20de%22%20or%20dc.contributor%20all%20%22Maupassant%2C%20Guy%20de%22%20%29%20&filter=dc.type%20all%20%22monographie%22%20and%20dc.creator%20all%20%22maupassant%2C%20guy%20de%20%281850-1893%29.%20auteur%20du%20texte%22
19,"Ménard, Louis (1822-1901) (nouvelle fenêtre)","https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&exactSearch=false&collapsing=true&version=1.2&query=(dc.creator%20adj%20%22ménard,%20louis%22%20or%20dc.contributor%20adj%20%22ménard,%20louis%22%20)%20&suggest=10&keywords=ménard,%20louis"
19,"Mendès, Catulle (1841-1909) (nouvelle fenêtre)","https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&exactSearch=false&collapsing=true&version=1.2&query=(dc.creator%20adj%20%22mendes,%20catulle%22%20or%20dc.contributor%20adj%20%22mendes,%20catulle%22%20)%20&suggest=10&keywords=mendes,%20catulle"
19,"Mérimée, Prosper (1803-1871) (nouvelle fenêtre)",https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&version=1.2&startRecord=0&maximumRecords=15&page=1&collapsing=true&exactSearch=false&query=%28dc.creator%20all%20%22M%C3%A9rim%C3%A9e%2C%20Prosper%22%20or%20dc.contributor%20all%20%22M%C3%A9rim%C3%A9e%2C%20Prosper%22%20%29%20&filter=dc.type%20all%20%22monographie%22
19,"Michelet, Jules (1798-1874) (nouvelle fenêtre)",https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&exactSearch=false&collapsing=true&version=1.2&query=(dc.creator%20all%20%22michelet%20Jules%22%20or%20dc.contributor%20all%20%22michelet%20Jules%22%20)%20&suggest=10&keywords=michelet%20Jules
