century,link,identifier,author,title,contributors,rights
19,"https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&exactSearch=false&collapsing=true&version=1.2&query=(dc.creator%20all%20%22louys,%20pierre%22%20or%20dc.contributor%20all%20%22louys,%20pierre%22%20)%20&suggest=10&keywords=louys,%20pierre",https://gallica.bnf.fr/ark:/12148/cb32826739v/date,"Louÿs, Pierre (1870-1925) (nouvelle fenêtre)",Nouvelles ecclésiastiques,"['Boucher, Philippe (1691-1768). Rédacteur', 'Boucher, Élie Marcoul (16..-1754). Rédacteur', 'Desessarts, Alexis (1687-1774). Rédacteur', 'Desessarts, Jean-Baptiste Poncet (1681-1762). Rédacteur', ""Troya d'Assigny, Louis (1696-1772). Rédacteur"", 'Joubert, François (1689-1763). Rédacteur', 'Fontaine de La Roche, Jacques (Abbé). Rédacteur', 'Guidi, Louis (1710-1780). Rédacteur', 'Gourlin, Pierre-Sébastien (1695-1775). Rédacteur', 'Mouton, Jean Baptiste Sylvain (Abbé). Rédacteur']",[]
19,"https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&exactSearch=false&collapsing=true&version=1.2&query=(dc.creator%20all%20%22louys,%20pierre%22%20or%20dc.contributor%20all%20%22louys,%20pierre%22%20)%20&suggest=10&keywords=louys,%20pierre",https://gallica.bnf.fr/ark:/12148/cb32688026z/date,"Louÿs, Pierre (1870-1925) (nouvelle fenêtre)",Almanach des muses (Paris. 1765),"['Sautreau de Marsy, Claude-Sixte (1740-1815). Directeur de publication', 'Mathon de La Cour, Charles-Joseph (1738-1793). Directeur de publication', 'Vigée, Louis-Jean-Baptiste-Étienne (1758-1820). Directeur de publication', 'Gensoul, Justin (1781-1848). Directeur de publication', 'Lesguillon, Jean-Pierre-François (1800-1873). Directeur de publication']",[]
19,"https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&exactSearch=false&collapsing=true&version=1.2&query=(dc.creator%20all%20%22louys,%20pierre%22%20or%20dc.contributor%20all%20%22louys,%20pierre%22%20)%20&suggest=10&keywords=louys,%20pierre",https://gallica.bnf.fr/ark:/12148/cb375835704/date,"Louÿs, Pierre (1870-1925) (nouvelle fenêtre)",Recueil de médecine vétérinaire,"['Drieux, Henri. Directeur de publication', 'Royer-Collard, Antoine-Athanase (1768-1825). Directeur de publication', 'Girard, Narcisse François (1796-1825). Directeur de publication', 'Royer-Collard, Hippolyte-Louis (1802-1850). Directeur de publication', 'Vatel, Pierre-Isidore (1795-1852). Collaborateur', 'Bouley, Henri (1814-1885). Directeur de publication', 'Verheyen, Pierre Joseph Séraphique. Directeur de publication', 'Reynal, Jean (1816-1893). Directeur de publication', 'Goubaux, Armand (1820-1890). Directeur de publication', 'Petit, Gabriel (1870-1945). Directeur de publication']",[]
19,"https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&exactSearch=false&collapsing=true&version=1.2&query=(dc.creator%20all%20%22louys,%20pierre%22%20or%20dc.contributor%20all%20%22louys,%20pierre%22%20)%20&suggest=10&keywords=louys,%20pierre",https://gallica.bnf.fr/ark:/12148/cb32741742s/date,"Louÿs, Pierre (1870-1925) (nouvelle fenêtre)","La Chronique du mois ou les Cahiers patriotiques de E. Clavière, C. Condorcet, L. Mercier, A. Auger, J. Oswald, N. Bonneville, J. Bidermann, A. Broussonet, A. Guy-Kersaint, J. P. Brissot, J. Ph. Garran de Coulon, J. Dussaulx, F. Lanthenas et Collot-d'Herbois","['Clavière, Étienne (1735-1793). Collaborateur', 'Condorcet, Jean-Antoine-Nicolas de Caritat marquis de (1743-1794). Collaborateur', 'Mercier, Louis-Sébastien (1740-1814). Collaborateur', 'Auger, Antoine Augustin (1761-1836). Collaborateur', 'Bonneville, Nicolas de (1760-1828). Collaborateur', 'Broussonet, Pierre-Marie-Auguste (1761-1807). Collaborateur', 'Kersaint, Armand Guy (1742-1793). Collaborateur', 'Brissot de Warville, Jacques-Pierre (1754-1793). Collaborateur', 'Garran de Coulon, Jean-Philippe (1748-1816). Collaborateur', 'Dusaulx, Jean (1728-1799). Collaborateur', 'Lanthenas, François Xavier (1754-1799). Collaborateur', ""Collot d'Herbois (1749-1796). Collaborateur""]",[]
19,"https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&exactSearch=false&collapsing=true&version=1.2&query=(dc.creator%20all%20%22louys,%20pierre%22%20or%20dc.contributor%20all%20%22louys,%20pierre%22%20)%20&suggest=10&keywords=louys,%20pierre",https://gallica.bnf.fr/ark:/12148/cb32814317r/date,"Louÿs, Pierre (1870-1925) (nouvelle fenêtre)",Mercure de France : dédié au Roy,"['La Roque, Antoine de (1672-1744). Directeur de publication', 'Fuzelier, Louis (1672?-1752). Directeur de publication', 'Le Clerc de La Bruère, Charles-Antoine (1716-1754). Directeur de publication', 'Raynal, Guillaume-Thomas (1713-1796). Rédacteur', 'Boissy, Louis de (1694-1758). Directeur de publication', 'Marmontel, Jean-François (1723-1799). Directeur de publication', 'La Place, Pierre-Antoine de (1707-1793). Directeur de publication', 'Lacombe, Jacques (1724-1811). Directeur de publication', 'Panckoucke, Charles-Joseph (1736-1798). Directeur de publication']",[]
19,"https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&exactSearch=false&collapsing=true&version=1.2&query=(dc.creator%20all%20%22louys,%20pierre%22%20or%20dc.contributor%20all%20%22louys,%20pierre%22%20)%20&suggest=10&keywords=louys,%20pierre",https://gallica.bnf.fr/ark:/12148/cb34363188x/date,"Louÿs, Pierre (1870-1925) (nouvelle fenêtre)","Recueil général des lois et des arrêts : en matière civile, criminelle, commerciale et de droit public... / par J.-B. Sirey","['Sirey, Jean-Baptiste (1762-1845). Directeur de publication', 'Villeneuve, Jean Esprit Marie Pierre Lemoine de (1790-1859). Éditeur scientifique', 'Carette, Antoine-Auguste (1803-1885). Éditeur scientifique', 'Gilbert, Pierre (1804-....). Éditeur scientifique', 'Nachet, J. (180.?-18.. ; avocat). Éditeur scientifique', 'Ruben de Couder, Joseph (1843-1928). Éditeur scientifique', 'Fuzier-Herman, Édouard (1847-1901). Éditeur scientifique', 'Jessionesse, C L. Éditeur scientifique', 'Gourmont, Olivier de (1857-19..). Éditeur scientifique', 'Rousseau, Henri (1879-1953). Éditeur scientifique', 'Audiat, Louis (1886?-1974). Éditeur scientifique', 'Griffond, Th. Rédacteur', 'Frèrejouan Du Saint, Georges (1850-19..). Rédacteur']",[]
19,"https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&exactSearch=false&collapsing=true&version=1.2&query=(dc.creator%20all%20%22louys,%20pierre%22%20or%20dc.contributor%20all%20%22louys,%20pierre%22%20)%20&suggest=10&keywords=louys,%20pierre",https://gallica.bnf.fr/ark:/12148/cb423262987/date,"Louÿs, Pierre (1870-1925) (nouvelle fenêtre)",Discours prononcé à l'ouverture du Conseil général par le gouverneur... / Etablissements français de l'Inde,[],[]
19,"https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&exactSearch=false&collapsing=true&version=1.2&query=(dc.creator%20all%20%22louys,%20pierre%22%20or%20dc.contributor%20all%20%22louys,%20pierre%22%20)%20&suggest=10&keywords=louys,%20pierre",https://gallica.bnf.fr/ark:/12148/cb42454789z/date,"Louÿs, Pierre (1870-1925) (nouvelle fenêtre)","Discours prononcé le ... par M..., Gouverneur de l'Île de La Réunion à l'ouverture de la ... session ... du Conseil général...","['Boutillier du Retail, Armand (1882-1943). Collecteur']",[]
19,"https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&exactSearch=false&collapsing=true&version=1.2&query=(dc.creator%20all%20%22louys,%20pierre%22%20or%20dc.contributor%20all%20%22louys,%20pierre%22%20)%20&suggest=10&keywords=louys,%20pierre",https://gallica.bnf.fr/ark:/12148/cb34423334w/date,"Louÿs, Pierre (1870-1925) (nouvelle fenêtre)","Recueil de mémoires de médecine, de chirurgie et de pharmacie militaires / [publié par ordre du Ministre de la guerre]","['Fournier-Pescay, François (1771-1833). Directeur de publication', 'Bégin, Louis-Jacques (1793-1859). Directeur de publication', 'Estienne, Emiland (1771-1838?). Directeur de publication', 'Jacob, Pierre-Irénée (1782-1855). Directeur de publication', 'Lauberg, Carlo Giovanni (1762-1834). Directeur de publication', 'Broussais, Casimir (1803-1847). Directeur de publication', 'Marchal, Charles-Jacob (1815-1873). Directeur de publication', 'Boudin, Jean-Christian-Marc (1806-1867). Directeur de publication', 'Judas, Auguste-Célestin (1805-1873). Directeur de publication', 'Riboulet, Nicolas (Dr). Directeur de publication', 'Grellois, Eugène (1811-1886). Directeur de publication', 'Langlois, Charles (Dr). Directeur de publication', 'Champouillon, Jean (1809-1895). Directeur de publication', 'Didiot, Pierre-Augustin (1823-1903). Directeur de publication']",[]
19,"https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&exactSearch=false&collapsing=true&version=1.2&query=(dc.creator%20all%20%22louys,%20pierre%22%20or%20dc.contributor%20all%20%22louys,%20pierre%22%20)%20&suggest=10&keywords=louys,%20pierre",https://gallica.bnf.fr/ark:/12148/cb34378279n/date,"Louÿs, Pierre (1870-1925) (nouvelle fenêtre)","Journal de chimie médicale, de pharmacie et de toxicologie / rédigé par MM. Chevallier, Fée, Guibourt, Julia Fontenelle, Laugier, Orfila, Payen, Gabriel Pelletan, Lassaigne, Ach. Richard, Robinet, Segalas d'Etchepare","['Chevallier, Alphonse (1793-1879). Directeur de publication', 'Fée, Antoine Laurent Apollinaire (1789-1874). Collaborateur', 'Guibourt, Nicolas-Jean-Baptiste-Gaston (1790-1867). Collaborateur', 'Julia de Fontenelle, Jean-Sébastien-Eugène (1790-1842). Collaborateur', 'Lassaigne, Jean-Louis (1800-1859). Collaborateur', 'Laugier, André (1770-1832). Collaborateur', 'Orfila, Mathieu-Joseph-Bonaventure (1787-1853). Collaborateur', 'Payen, Anselme (1795-1871). Collaborateur', 'Pelletan, Gabriel-Philippe (1792-18..). Collaborateur. Collaborateur', 'Richard, Achille (1794-1852). Collaborateur', 'Robinet, Stéphane (1799-1869). Collaborateur', 'Ségalas d Etchepare, Pierre Salomon (Dr). Collaborateur', 'Serullas, Georges Simon (1774-1832). Collaborateur', 'Dumas, Jean-Baptiste (1800-1884). Collaborateur', 'Pelouze, Jules (1807-1867). Collaborateur', 'Peligot, Eugène (1811-1890). Collaborateur', 'Béral, Pierre-Joseph (1789-1859). Collaborateur']",[]
19,"https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&exactSearch=false&collapsing=true&version=1.2&query=(dc.creator%20all%20%22louys,%20pierre%22%20or%20dc.contributor%20all%20%22louys,%20pierre%22%20)%20&suggest=10&keywords=louys,%20pierre",https://gallica.bnf.fr/ark:/12148/cb42000024r/date,"Louÿs, Pierre (1870-1925) (nouvelle fenêtre)","Discours d'ouverture prononcé par M..., Gouverneur (Conseil général de la Guadeloupe et dépendances)",['Guadeloupe. Conseil général. Éditeur scientifique'],[]
19,"https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&exactSearch=false&collapsing=true&version=1.2&query=(dc.creator%20all%20%22louys,%20pierre%22%20or%20dc.contributor%20all%20%22louys,%20pierre%22%20)%20&suggest=10&keywords=louys,%20pierre",https://gallica.bnf.fr/ark:/12148/cb328699885/date,"Louÿs, Pierre (1870-1925) (nouvelle fenêtre)",Rapport sur les travaux du Comité durant l'exercice ... (Société des gens de lettres),['Société des gens de lettres (France). Éditeur scientifique'],[]
19,"https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&exactSearch=false&collapsing=true&version=1.2&query=(dc.creator%20all%20%22louys,%20pierre%22%20or%20dc.contributor%20all%20%22louys,%20pierre%22%20)%20&suggest=10&keywords=louys,%20pierre",https://gallica.bnf.fr/ark:/12148/cb327469896/date,"Louÿs, Pierre (1870-1925) (nouvelle fenêtre)",La Connaissance des temps (1679),[],[]
19,"https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&exactSearch=false&collapsing=true&version=1.2&query=(dc.creator%20all%20%22louys,%20pierre%22%20or%20dc.contributor%20all%20%22louys,%20pierre%22%20)%20&suggest=10&keywords=louys,%20pierre",https://gallica.bnf.fr/ark:/12148/cb32772141n/date,"Louÿs, Pierre (1870-1925) (nouvelle fenêtre)",Exposé de la situation de l'Algérie / par M. le Gouverneur général...,[],[]
19,"https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&exactSearch=false&collapsing=true&version=1.2&query=(dc.creator%20all%20%22louys,%20pierre%22%20or%20dc.contributor%20all%20%22louys,%20pierre%22%20)%20&suggest=10&keywords=louys,%20pierre",https://gallica.bnf.fr/ark:/12148/cb344288783/date,"Louÿs, Pierre (1870-1925) (nouvelle fenêtre)",Monuments et mémoires (Paris),"['Perrot, Georges (1832-1914). Directeur de publication', 'Jamot, Paul (1863-1939). Rédacteur', 'Lasteyrie, Robert de (1849-1921). Directeur de publication', 'Collignon, Maxime (1849-1917). Directeur de publication', 'Homolle, Théophile (1848-1925). Directeur de publication', 'Marguillier, Auguste (1862-1945). Rédacteur', 'Mâle, Émile (1862-1954). Directeur de publication', 'Fougères, Gustave (1863-1927). Directeur de publication', 'Michon, Étienne (1865-1939). Directeur de publication', 'Michon, Louis-Marie (1900-1958). Rédacteur', 'Picard, Charles (1883-1965). Directeur de publication', 'Aubert, Marcel (1884-1962). Directeur de publication', 'Deschamps, Paul (1888-1974). Directeur de publication', 'Charbonneaux, Jean (1895-1969). Directeur de publication', 'Pradel, Pierre (1901-1977). Directeur de publication']",[]
19,"https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&exactSearch=false&collapsing=true&version=1.2&query=(dc.creator%20all%20%22louys,%20pierre%22%20or%20dc.contributor%20all%20%22louys,%20pierre%22%20)%20&suggest=10&keywords=louys,%20pierre",https://gallica.bnf.fr/ark:/12148/cb344401163/date,"Louÿs, Pierre (1870-1925) (nouvelle fenêtre)",Compte rendu des travaux de l'Académie de Lyon,"['Dubois, François-Louis-Esprit. Rédacteur', 'Delandine, Antoine-François (1756-1820). Rédacteur', 'Petit, Marc-Antoine (1766-1811). Rédacteur', 'Martin, Aimé (1767-1846). Rédacteur', 'Parat, Philippe (Dr). Rédacteur', 'Cochet, Claude (1760-1835). Rédacteur', 'Dumas, Jean-Baptiste (1777-1861). Rédacteur', 'Cochard, Nicolas-François (1763-1834). Rédacteur', 'Guerre, Jean (1761-1845). Rédacteur', 'Poupar, Jean-Baptiste. Rédacteur', 'Guillemet, Étienne-Bernard. Rédacteur', 'Achard-James, J.-M.. Rédacteur', 'Bugnard, Pierre-François (Dr). Rédacteur', 'Bréghot Du Lut, Claude (1784-1849). Rédacteur', 'Balbis, Giovanni Battista (1765-1831). Rédacteur', 'Polinière, Augustin-Pierre-Isidore de (1790-1856). Rédacteur', 'Terme, Jean-François (1791-1847). Rédacteur', 'Soulacroix, Jean Joseph (1790-1848). Rédacteur', 'Bineau, Amand (1812-1861). Rédacteur', 'Bonnet, Amédée (1809-1858). Rédacteur', 'Rougier, Louis-Auguste (1792-1863). Rédacteur', 'Pétrequin, Joseph-Éléonor (1809-1876). Rédacteur', 'Tisserant, Eugène (1816-1888). Rédacteur', 'Guillard, Louis (1807-1876). Rédacteur', 'Desgranges, Antoine (1819-1896). Rédacteur', 'Onofrio, Jean-Baptiste (1814-1892). Rédacteur', 'Aynard, Théodore (1812-1902). Rédacteur', 'Teissier, Bénédict (1813-1889). Rédacteur', 'Hignard, Henri (1819-1893). Rédacteur', 'Faivre, Ernest (1827-1879). Rédacteur', 'Desjardins, Tony (1814-1882). Rédacteur', 'Bouchacourt, Antoine-E. (Dr). Rédacteur', 'Ferraz, Marin (1820-1898). Rédacteur', 'Loir, Adrien (1816-1899). Rédacteur', 'Rougier, Paul (1826-1901). Rédacteur', 'Delocre, Émile (1828-1908). Rédacteur', 'Mollière, Antoine (1809-1895). Rédacteur', 'Locard, Arnould (1841-1904). Rédacteur', 'Caillemer, Exupère (1837-1913). Rédacteur', 'Roux, Léon (1825-1897). Rédacteur', 'Arloing, Saturnin (1846-1911). Rédacteur', 'Morin-Pons, Henry (1831-1905). Rédacteur', 'Leclerc, François (médecin des hôpitaux de Lyon, Dr). Rédacteur', 'Jacquier, Charles (1845-1928). Rédacteur']",[]
19,"https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&exactSearch=false&collapsing=true&version=1.2&query=(dc.creator%20all%20%22louys,%20pierre%22%20or%20dc.contributor%20all%20%22louys,%20pierre%22%20)%20&suggest=10&keywords=louys,%20pierre",https://gallica.bnf.fr/ark:/12148/cb327468261/date,"Louÿs, Pierre (1870-1925) (nouvelle fenêtre)",Conférences faites aux matinées classiques du Théâtre national de l'Odéon,"['Haraucourt, Edmond (1856-1941). Auteur ou responsable intellectuel (autre)', 'Lintilhac, Eugène (1854-1920). Préfacier', 'Manuel, Eugène (1823-1901). Préfacier']",[]
19,"https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&exactSearch=false&collapsing=true&version=1.2&query=(dc.creator%20all%20%22louys,%20pierre%22%20or%20dc.contributor%20all%20%22louys,%20pierre%22%20)%20&suggest=10&keywords=louys,%20pierre",https://gallica.bnf.fr/ark:/12148/bpt6k33628893,"Louÿs, Pierre (1870-1925) (nouvelle fenêtre)",Un rêve modeste et fou / Éric Cantona ; avec la collab. de Pierre-Louis Basse,"['Basse, Pierre-Louis (1958-....). Collaborateur']","[""conditions spécifiques d'utilisation - Projet de numérisation des indisponibles"", 'restricted use']"
19,"https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&exactSearch=false&collapsing=true&version=1.2&query=(dc.creator%20all%20%22louys,%20pierre%22%20or%20dc.contributor%20all%20%22louys,%20pierre%22%20)%20&suggest=10&keywords=louys,%20pierre",https://gallica.bnf.fr/ark:/12148/bpt6k33321003,"Louÿs, Pierre (1870-1925) (nouvelle fenêtre)","Esprit et honneur de la Légion d'honneur / photographies, Robert Barradi ; texte, Pierre Louis Delornay","['Barradi, Robert. Illustrateur']","[""conditions spécifiques d'utilisation - Projet de numérisation des indisponibles"", 'restricted use']"
19,"https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&exactSearch=false&collapsing=true&version=1.2&query=(dc.creator%20all%20%22louys,%20pierre%22%20or%20dc.contributor%20all%20%22louys,%20pierre%22%20)%20&suggest=10&keywords=louys,%20pierre",https://gallica.bnf.fr/ark:/12148/bpt6k3332874t,"Louÿs, Pierre (1870-1925) (nouvelle fenêtre)","Homme blanc, long nez : roman / Pierre-Louis Humbert",[],"[""conditions spécifiques d'utilisation - Projet de numérisation des indisponibles"", 'restricted use']"
19,"https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&exactSearch=false&collapsing=true&version=1.2&query=(dc.creator%20all%20%22louys,%20pierre%22%20or%20dc.contributor%20all%20%22louys,%20pierre%22%20)%20&suggest=10&keywords=louys,%20pierre",https://gallica.bnf.fr/ark:/12148/bpt6k3337860b,"Louÿs, Pierre (1870-1925) (nouvelle fenêtre)","Utopie d'hier, réalité de demain, causerie sur l'évolution de l'économie générale à travers les âges et jusqu'à nos jours, faite le 2 juillet 1947 à Epinal... / Pierre-Louis Maitre,...",[],"[""conditions spécifiques d'utilisation - Projet de numérisation des indisponibles"", 'restricted use']"
19,"https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&exactSearch=false&collapsing=true&version=1.2&query=(dc.creator%20all%20%22louys,%20pierre%22%20or%20dc.contributor%20all%20%22louys,%20pierre%22%20)%20&suggest=10&keywords=louys,%20pierre",https://gallica.bnf.fr/ark:/12148/bpt6k33327161,"Louÿs, Pierre (1870-1925) (nouvelle fenêtre)",La grille : roman / Pierre-Louis Humbert,[],"[""conditions spécifiques d'utilisation - Projet de numérisation des indisponibles"", 'restricted use']"
19,"https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&exactSearch=false&collapsing=true&version=1.2&query=(dc.creator%20all%20%22louys,%20pierre%22%20or%20dc.contributor%20all%20%22louys,%20pierre%22%20)%20&suggest=10&keywords=louys,%20pierre",https://gallica.bnf.fr/ark:/12148/bpt6k3360989t,"Louÿs, Pierre (1870-1925) (nouvelle fenêtre)",Les Animaux d'Afrique... / Pierre-Louis Millet,[],"[""conditions spécifiques d'utilisation - Projet de numérisation des indisponibles"", 'restricted use']"
19,"https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&exactSearch=false&collapsing=true&version=1.2&query=(dc.creator%20all%20%22louys,%20pierre%22%20or%20dc.contributor%20all%20%22louys,%20pierre%22%20)%20&suggest=10&keywords=louys,%20pierre",https://gallica.bnf.fr/ark:/12148/bpt6k33458548,"Louÿs, Pierre (1870-1925) (nouvelle fenêtre)",Vacances en Alsace : guide du touriste et du campeur / [Pierre-Louis Hurst],[],"[""conditions spécifiques d'utilisation - Projet de numérisation des indisponibles"", 'restricted use']"
19,"https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&exactSearch=false&collapsing=true&version=1.2&query=(dc.creator%20all%20%22louys,%20pierre%22%20or%20dc.contributor%20all%20%22louys,%20pierre%22%20)%20&suggest=10&keywords=louys,%20pierre",https://gallica.bnf.fr/ark:/12148/bpt6k33362688,"Louÿs, Pierre (1870-1925) (nouvelle fenêtre)","Génération vendeur : nous vendons tous, tout le temps, quelque chose aux autres / Pierre-Louis Criqui",[],"[""conditions spécifiques d'utilisation - Projet de numérisation des indisponibles"", 'restricted use']"
19,"https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&exactSearch=false&collapsing=true&version=1.2&query=(dc.creator%20all%20%22louys,%20pierre%22%20or%20dc.contributor%20all%20%22louys,%20pierre%22%20)%20&suggest=10&keywords=louys,%20pierre",https://gallica.bnf.fr/ark:/12148/bpt6k33220222,"Louÿs, Pierre (1870-1925) (nouvelle fenêtre)",Les Mauges mystérieuses / Pierre-Louis Augereau,[],"[""conditions spécifiques d'utilisation - Projet de numérisation des indisponibles"", 'restricted use']"
19,"https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&exactSearch=false&collapsing=true&version=1.2&query=(dc.creator%20all%20%22louys,%20pierre%22%20or%20dc.contributor%20all%20%22louys,%20pierre%22%20)%20&suggest=10&keywords=louys,%20pierre",https://gallica.bnf.fr/ark:/12148/bpt6k3336401s,"Louÿs, Pierre (1870-1925) (nouvelle fenêtre)",Dessine-moi un client ! : la méthode Criqui ou les secrets des meilleurs vendeurs / Pierre Louis Criqui,[],"[""conditions spécifiques d'utilisation - Projet de numérisation des indisponibles"", 'restricted use']"
19,"https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&exactSearch=false&collapsing=true&version=1.2&query=(dc.creator%20all%20%22louys,%20pierre%22%20or%20dc.contributor%20all%20%22louys,%20pierre%22%20)%20&suggest=10&keywords=louys,%20pierre",https://gallica.bnf.fr/ark:/12148/bpt6k33209889,"Louÿs, Pierre (1870-1925) (nouvelle fenêtre)","Van Gogh en pays d'Arles / Sylvie Gache-Patin ; photographies, Serge Briez, Pierre-Louis Suet","['Briez, Serge. Postfacier', 'Suet, Pierre-Louis. Postfacier']","[""conditions spécifiques d'utilisation - Projet de numérisation des indisponibles"", 'restricted use']"
19,"https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&exactSearch=false&collapsing=true&version=1.2&query=(dc.creator%20all%20%22louys,%20pierre%22%20or%20dc.contributor%20all%20%22louys,%20pierre%22%20)%20&suggest=10&keywords=louys,%20pierre",https://gallica.bnf.fr/ark:/12148/bpt6k4801056d,"Louÿs, Pierre (1870-1925) (nouvelle fenêtre)",Vivre le Québec libre / Pierre-Louis Mallen,[],"[""conditions spécifiques d'utilisation - Projet de numérisation des indisponibles"", 'restricted use']"
19,"https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&exactSearch=false&collapsing=true&version=1.2&query=(dc.creator%20all%20%22louys,%20pierre%22%20or%20dc.contributor%20all%20%22louys,%20pierre%22%20)%20&suggest=10&keywords=louys,%20pierre",https://gallica.bnf.fr/ark:/12148/bpt6k3337794s,"Louÿs, Pierre (1870-1925) (nouvelle fenêtre)","Économie généralisée et seuils de croissance , étude de la psychologie économique du développement U.R.S.S., Tunisie, Portugal, par Pierre-Louis Reynaud,...",['Institut des hautes études européennes (Strasbourg). Éditeur scientifique'],"[""conditions spécifiques d'utilisation - Projet de numérisation des indisponibles"", 'restricted use']"
19,"https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&exactSearch=false&collapsing=true&version=1.2&query=(dc.creator%20all%20%22louys,%20pierre%22%20or%20dc.contributor%20all%20%22louys,%20pierre%22%20)%20&suggest=10&keywords=louys,%20pierre",https://gallica.bnf.fr/ark:/12148/bpt6k3371321r,"Louÿs, Pierre (1870-1925) (nouvelle fenêtre)",La chasse / avant-propos de Jean de La Varende ; commentaire de P. L. Duchartre,"['La Varende, Jean de (1887-1959). Préfacier']","[""conditions spécifiques d'utilisation - Projet de numérisation des indisponibles"", 'restricted use']"
19,"https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&exactSearch=false&collapsing=true&version=1.2&query=(dc.creator%20all%20%22louys,%20pierre%22%20or%20dc.contributor%20all%20%22louys,%20pierre%22%20)%20&suggest=10&keywords=louys,%20pierre",https://gallica.bnf.fr/ark:/12148/bpt6k3392589w,"Louÿs, Pierre (1870-1925) (nouvelle fenêtre)","J'ai commandé ""Normandie"" / Commandant Thoreux",[],"[""conditions spécifiques d'utilisation - Projet de numérisation des indisponibles"", 'restricted use']"
19,"https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&exactSearch=false&collapsing=true&version=1.2&query=(dc.creator%20all%20%22louys,%20pierre%22%20or%20dc.contributor%20all%20%22louys,%20pierre%22%20)%20&suggest=10&keywords=louys,%20pierre",https://gallica.bnf.fr/ark:/12148/bpt6k3396973n,"Louÿs, Pierre (1870-1925) (nouvelle fenêtre)",L'aventure du pétrole lorrain : ces étonnants fous de l'or noir avec une étrange obsession / Pierre-Louis Maubeuge,[],"[""conditions spécifiques d'utilisation - Projet de numérisation des indisponibles"", 'restricted use']"
19,"https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&exactSearch=false&collapsing=true&version=1.2&query=(dc.creator%20all%20%22Maistre,%20Xavier%20de%20(1763-1852)%22%20or%20dc.contributor%20all%20%22Maistre,%20Xavier%20de%20(1763-1852)%22%20)%20&suggest=10&keywords=Maistre,%20Xavier%20de%20(1763-1852)",https://gallica.bnf.fr/ark:/12148/bpt6k65653101,"Maistre, Xavier de (1763-1852) (nouvelle fenêtre)",Voyage autour de ma chambre / Xavier de Maistre ; préface par Alex. Piedagnel... ; six gravures de C. Delort,"['Piédagnel, Alexandre (1831-1903). Préfacier', 'Delort, Charles-Edouard (1841-1895). Illustrateur']","['domaine public', 'public domain']"
19,"https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&exactSearch=false&collapsing=true&version=1.2&query=(dc.creator%20all%20%22Maistre,%20Xavier%20de%20(1763-1852)%22%20or%20dc.contributor%20all%20%22Maistre,%20Xavier%20de%20(1763-1852)%22%20)%20&suggest=10&keywords=Maistre,%20Xavier%20de%20(1763-1852)",https://gallica.bnf.fr/ark:/12148/bpt6k5805339c,"Maistre, Xavier de (1763-1852) (nouvelle fenêtre)",Les prisonniers du Caucase ; La jeune sibérienne / X. de Maistre,[],"['domaine public', 'public domain']"
