identifier,datestamp,setSpec,@xmlns:dc,@xmlns:oai_dc,@xmlns:xsi,@xsi:schemaLocation,dc:identifier,dc:title,dc:creator,dc:publisher,dc:date,dc:format,dc:language,dc:relation,dc:type,dc:source,dc:rights,dc:description,provenance,sdewey,dewey,source,typedoc,nqamoyen,mode_indexation,title,date,first_indexation_date,streamable
oai:bnf.fr:gallica/ark:/12148/bpt6k62077112,2018-04-26,"['gallica:theme:9:96', 'gallica:typedoc:monographies']",http://purl.org/dc/elements/1.1/,http://www.openarchives.org/OAI/2.0/oai_dc/,http://www.w3.org/2001/XMLSchema-instance,http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd,https://gallica.bnf.fr/ark:/12148/bpt6k62077112,Le fellah : souvenirs d'Égypte / Edmond About,"About, Edmond (1828-1885). Auteur du texte",L. Hachette et Cie (Paris),1869,"['1 vol. (411 p.) ; in-8', 'Nombre total de vues :  440']","['fre', 'français']",Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb30001240d,"[OrderedDict([('@xml:lang', 'eng'), ('#text', 'text')]), OrderedDict([('@xml:lang', 'fre'), ('#text', 'monographie imprimée')]), OrderedDict([('@xml:lang', 'eng'), ('#text', 'monographie imprimée')])]",Bibliothèque nationale de France,domaine public,Avec mode texte,bnf.fr,96,9,Bibliothèque nationale de France,monographie,99.93,text,Le fellah : souvenirs d'Égypte / Edmond About,1869,23/02/2012,false
oai:bnf.fr:gallica/ark:/12148/bpt6k10545987,2019-07-20,"['gallica:theme:3:33', 'gallica:typedoc:monographies']",http://purl.org/dc/elements/1.1/,http://www.openarchives.org/OAI/2.0/oai_dc/,http://www.w3.org/2001/XMLSchema-instance,http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd,https://gallica.bnf.fr/ark:/12148/bpt6k10545987,"De la richesse commerciale, ou Principes d'économie politique, appliqués à la législation du commerce. Tome 2 / , par J. C. L. Simonde [sic],...","Sismondi, Jean Charles Léonard Simonde de (1773-1842). Auteur du texte",(Genève),1803,"['2 vol. (LXXXV-348, 448 p.) ; in-8', 'Nombre total de vues :  463', 'application/epub+zip 3.0 accessible', 'Format adaptable de type XML DTBook, 2005-3']","['fre', 'français']","[""Notice d'ensemble : http://catalogue.bnf.fr/ark:/12148/cb31374676b"", 'Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb31374676b']","[OrderedDict([('@xml:lang', 'eng'), ('#text', 'text')]), OrderedDict([('@xml:lang', 'fre'), ('#text', 'monographie imprimée')]), OrderedDict([('@xml:lang', 'eng'), ('#text', 'monographie imprimée')])]","Bibliothèque nationale de France, département Réserve des livres rares, R-21106",domaine public,Avec mode texte,bnf.fr,33,3,"Bibliothèque nationale de France, département Réserve des livres rares, R-21106",monographie,100.0,text,"De la richesse commerciale, ou Principes d'économie politique, appliqués à la législation du commerce. Tome 2 / , par J. C. L. Simonde [sic],...",1803,11/04/2014,false
oai:bnf.fr:gallica/ark:/12148/bpt6k1166442n,2020-05-15,gallica:typedoc:monographies,http://purl.org/dc/elements/1.1/,http://www.openarchives.org/OAI/2.0/oai_dc/,http://www.w3.org/2001/XMLSchema-instance,http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd,https://gallica.bnf.fr/ark:/12148/bpt6k1166442n,Contes. Illustrations de D. Girard / Alfred de Musset,"Musset, Alfred de (1810-1857). Auteur du texte",,1936,Nombre total de vues :  136,"['fre', 'français']",Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb324765447,"[OrderedDict([('@xml:lang', 'eng'), ('#text', 'text')]), OrderedDict([('@xml:lang', 'fre'), ('#text', 'monographie imprimée')]), OrderedDict([('@xml:lang', 'eng'), ('#text', 'monographie imprimée')])]","Bibliothèque nationale de France, département Littérature et art, 8-Y2-82837",domaine public,Avec mode texte,bnf.fr,,,"Bibliothèque nationale de France, département Littérature et art, 8-Y2-82837",monographie,89.55,text,Contes. Illustrations de D. Girard / Alfred de Musset,1936,03/02/2019,false
oai:bnf.fr:gallica/ark:/12148/bpt6k66357f,2019-07-20,"['gallica:theme:8:84', 'gallica:typedoc:monographies']",http://purl.org/dc/elements/1.1/,http://www.openarchives.org/OAI/2.0/oai_dc/,http://www.w3.org/2001/XMLSchema-instance,http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd,https://gallica.bnf.fr/ark:/12148/bpt6k66357f,Un coeur de femme / Paul Bourget,"Bourget, Paul (1852-1935). Auteur du texte",(Paris),1890,"['1 vol. (412 p.) ; in-16', 'Nombre total de vues :  421']","['fre', 'français']",Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb31856939w,"[OrderedDict([('@xml:lang', 'eng'), ('#text', 'text')]), OrderedDict([('@xml:lang', 'fre'), ('#text', 'monographie imprimée')]), OrderedDict([('@xml:lang', 'eng'), ('#text', 'monographie imprimée')])]","Bibliothèque nationale de France, département Littérature et art, 8-Y2-22402",domaine public,Contient une table des matières,bnf.fr,84,8,"Bibliothèque nationale de France, département Littérature et art, 8-Y2-22402",monographie,95.02,text,Un coeur de femme / Paul Bourget,1890,15/10/2007,false
oai:bnf.fr:gallica/ark:/12148/bpt6k9767400q,2018-04-26,"['gallica:theme:8:84', 'gallica:typedoc:monographies']",http://purl.org/dc/elements/1.1/,http://www.openarchives.org/OAI/2.0/oai_dc/,http://www.w3.org/2001/XMLSchema-instance,http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd,https://gallica.bnf.fr/ark:/12148/bpt6k9767400q,Micheline / Hector Malot,"Malot, Hector (1830-1907). Auteur du texte",G. Charpentier (Paris),1884,"['1 vol. (404 p.) ; in-12', 'Nombre total de vues :  422']","['fre', 'français']",Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb30868654h,"[OrderedDict([('@xml:lang', 'eng'), ('#text', 'text')]), OrderedDict([('@xml:lang', 'fre'), ('#text', 'monographie imprimée')]), OrderedDict([('@xml:lang', 'eng'), ('#text', 'monographie imprimée')])]","Bibliothèque nationale de France, département Littérature et art, 8-Y2-7879",domaine public,Avec mode texte,bnf.fr,84,8,"Bibliothèque nationale de France, département Littérature et art, 8-Y2-7879",monographie,99.61,text,Micheline / Hector Malot,1884,20/02/2017,false
oai:bnf.fr:gallica/ark:/12148/bpt6k948733b,2019-09-27,gallica:typedoc:monographies,http://purl.org/dc/elements/1.1/,http://www.openarchives.org/OAI/2.0/oai_dc/,http://www.w3.org/2001/XMLSchema-instance,http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd,https://gallica.bnf.fr/ark:/12148/bpt6k948733b,"Les Quatre évangiles. Travail, par Émile Zola","Zola, Émile (1840-1902). Auteur du texte",(Paris),1920,"['In-16', 'Nombre total de vues :  336']","['fre', 'français']","['Notice d’oeuvre : http://catalogue.bnf.fr/ark:/12148/cb120473792', 'Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb316908029']","[OrderedDict([('@xml:lang', 'eng'), ('#text', 'text')]), OrderedDict([('@xml:lang', 'fre'), ('#text', 'monographie imprimée')]), OrderedDict([('@xml:lang', 'eng'), ('#text', 'monographie imprimée')])]","Bibliothèque nationale de France, département Littérature et art, 16-Y2-13620 (1)",domaine public,"['[Les quatre Évangiles (français)]', 'Avec mode texte']",bnf.fr,,,"Bibliothèque nationale de France, département Littérature et art, 16-Y2-13620 (1)",monographie,89.17,text,"Les Quatre évangiles. Travail, par Émile Zola",1920,11/03/2018,false
oai:bnf.fr:gallica/ark:/12148/bpt6k61225396,2018-04-26,"['gallica:theme:8:80', 'gallica:typedoc:monographies']",http://purl.org/dc/elements/1.1/,http://www.openarchives.org/OAI/2.0/oai_dc/,http://www.w3.org/2001/XMLSchema-instance,http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd,https://gallica.bnf.fr/ark:/12148/bpt6k61225396,Fables de Florian... / avec des notes par H. de Suckau. suivies [des poèmes de Tobie et de Ruth et]. d'un choix de fables de Lamothe et de l'abbé Aubert,"['Florian, Jean-Pierre Claris de (1755-1794). Auteur du texte', 'Aubert, Jean-Louis (1731-1814). Auteur du texte', 'La Motte, Antoine de (1672-1731). Auteur du texte']",Bernardin-Béchet (Paris),1870,"['392 p. : fig. et pl. ; in-18', 'Nombre total de vues :  430']","['fre', 'français']",Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb304439274,"[OrderedDict([('@xml:lang', 'eng'), ('#text', 'text')]), OrderedDict([('@xml:lang', 'fre'), ('#text', 'monographie imprimée')]), OrderedDict([('@xml:lang', 'eng'), ('#text', 'monographie imprimée')])]","Bibliothèque nationale de France, département Littérature et art, YE-22490",domaine public,"[""Comprend : Choix de fables de l'abbé Aubert ; Choix de fables de Lamothe"", 'Contient une table des matières', 'Avec mode texte']",bnf.fr,80,8,"Bibliothèque nationale de France, département Littérature et art, YE-22490",monographie,97.41,text,Fables de Florian... / avec des notes par H. de Suckau. suivies [des poèmes de Tobie et de Ruth et]. d'un choix de fables de Lamothe et de l'abbé Aubert,1870,23/08/2010,false
oai:bnf.fr:gallica/ark:/12148/bpt6k9691681k,2018-04-26,"['gallica:theme:8:84', 'gallica:typedoc:monographies']",http://purl.org/dc/elements/1.1/,http://www.openarchives.org/OAI/2.0/oai_dc/,http://www.w3.org/2001/XMLSchema-instance,http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd,https://gallica.bnf.fr/ark:/12148/bpt6k9691681k,Mademoiselle de Sainte-Luce / par Charles Barbara,"Barbara, Charles (1822-1886). Auteur du texte",Librairie internationale (Paris),1868,"['1 vol. (305 p.) ; in-18', 'Nombre total de vues :  340', 'application/epub+zip 3.0 accessible', 'Format adaptable de type XML DTBook, 2005-3']","['fre', 'français']",Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb300533139,"[OrderedDict([('@xml:lang', 'eng'), ('#text', 'text')]), OrderedDict([('@xml:lang', 'fre'), ('#text', 'monographie imprimée')]), OrderedDict([('@xml:lang', 'eng'), ('#text', 'monographie imprimée')])]","Bibliothèque nationale de France, département Littérature et art, Y2-16059",domaine public,"['Contient une table des matières', 'Avec mode texte']",bnf.fr,84,8,"Bibliothèque nationale de France, département Littérature et art, Y2-16059",monographie,98.98,text,Mademoiselle de Sainte-Luce / par Charles Barbara,1868,19/06/2016,false
oai:bnf.fr:gallica/ark:/12148/bpt6k912745,2019-07-19,"['gallica:theme:8:84', 'gallica:typedoc:monographies']",http://purl.org/dc/elements/1.1/,http://www.openarchives.org/OAI/2.0/oai_dc/,http://www.w3.org/2001/XMLSchema-instance,http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd,https://gallica.bnf.fr/ark:/12148/bpt6k912745,Conscience / Hector Malot,"Malot, Hector (1830-1907). Auteur du texte",(Paris),1888,"['1 vol. (421 p.) ; in-12', 'Nombre total de vues :  426']","['fre', 'français']",Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb30868601x,"[OrderedDict([('@xml:lang', 'eng'), ('#text', 'text')]), OrderedDict([('@xml:lang', 'fre'), ('#text', 'monographie imprimée')]), OrderedDict([('@xml:lang', 'eng'), ('#text', 'monographie imprimée')])]","Bibliothèque nationale de France, département Littérature et art, 8-Y2-41263",domaine public,,bnf.fr,84,8,"Bibliothèque nationale de France, département Littérature et art, 8-Y2-41263",monographie,94.73,text,Conscience / Hector Malot,1888,15/10/2007,false
oai:bnf.fr:gallica/ark:/12148/bpt6k6577317t,2021-01-28,"['gallica:theme:8:84', 'gallica:typedoc:monographies']",http://purl.org/dc/elements/1.1/,http://www.openarchives.org/OAI/2.0/oai_dc/,http://www.w3.org/2001/XMLSchema-instance,http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd,https://gallica.bnf.fr/ark:/12148/bpt6k6577317t,Romain Kalbris / par Hector Malot ; ill. par Emile Bernard ; gravures par Pannemaker,"Malot, Hector (1830-1907). Auteur du texte",(Paris),18..,"['1 vol. (298 p.) : ill. ; 24 cm', 'Nombre total de vues :  316']",fre,Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb39096721t,"[OrderedDict([('@xml:lang', 'eng'), ('#text', 'text')]), OrderedDict([('@xml:lang', 'fre'), ('#text', 'monographie imprimée')]), OrderedDict([('@xml:lang', 'eng'), ('#text', 'printed monograph')])]","Ville de Paris / Fonds Heure joyeuse, 2013-418018",domaine public,"[""Collection : Bibliothèque d'éducation et de récréation"", ""Collection : Bibliothèque d'éducation et de récréation"", 'Appartient à l’ensemble documentaire : UnivJeun0', 'Avec mode texte']",bnf.fr,84,8,"Ville de Paris / Fonds Heure joyeuse, 2013-418018",monographie,99.93,text,Romain Kalbris / par Hector Malot ; ill. par Emile Bernard ; gravures par Pannemaker,18..,10/02/2014,false
oai:bnf.fr:gallica/ark:/12148/bpt6k65670326,2018-04-26,"['gallica:theme:9:94', 'gallica:typedoc:monographies']",http://purl.org/dc/elements/1.1/,http://www.openarchives.org/OAI/2.0/oai_dc/,http://www.w3.org/2001/XMLSchema-instance,http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd,https://gallica.bnf.fr/ark:/12148/bpt6k65670326,"Souvenirs d'une ambassade et d'un séjour en Espagne et en Portugal, de 1808 à 1811. Volume 1 / par la duchesse d'Abrantès","Abrantès, Laure Junot (1784-1838 ; duchesse d'). Auteur du texte",Ollivier (Paris),1837,"['2 vol. (338, 384 p.) ; in-8', 'Nombre total de vues :  360']","['fre', 'français']","[""Notice d'ensemble : http://catalogue.bnf.fr/ark:/12148/cb30001739k"", 'Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb30001739k']","[OrderedDict([('@xml:lang', 'eng'), ('#text', 'text')]), OrderedDict([('@xml:lang', 'fre'), ('#text', 'monographie imprimée')]), OrderedDict([('@xml:lang', 'eng'), ('#text', 'monographie imprimée')])]","Bibliothèque nationale de France, département Philosophie, histoire, sciences de l'homme, G-18033",domaine public,"['Contient une table des matières', 'Avec mode texte']",bnf.fr,94,9,"Bibliothèque nationale de France, département Philosophie, histoire, sciences de l'homme, G-18033",monographie,99.93,text,"Souvenirs d'une ambassade et d'un séjour en Espagne et en Portugal, de 1808 à 1811. Volume 1 / par la duchesse d'Abrantès",1837,16/12/2013,false
oai:bnf.fr:gallica/ark:/12148/bpt6k5544284x,2021-02-05,"['gallica:theme:8:84', 'gallica:typedoc:monographies']",http://purl.org/dc/elements/1.1/,http://www.openarchives.org/OAI/2.0/oai_dc/,http://www.w3.org/2001/XMLSchema-instance,http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd,https://gallica.bnf.fr/ark:/12148/bpt6k5544284x,Le pacte de sang / par Ponson Du Terrail,"Ponson du Terrail, Pierre Alexis (1829-1871). Auteur du texte",(Paris),1879,"['1 vol. (312 p.) : ill. ; in-fol.', 'Nombre total de vues :  320']",fre,Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb311345119,"[OrderedDict([('@xml:lang', 'eng'), ('#text', 'text')]), OrderedDict([('@xml:lang', 'fre'), ('#text', 'monographie imprimée')]), OrderedDict([('@xml:lang', 'eng'), ('#text', 'printed monograph')])]","Bibliothèque nationale de France, département Littérature et art, 4-Y2-437",domaine public,Avec mode texte,bnf.fr,84,8,"Bibliothèque nationale de France, département Littérature et art, 4-Y2-437",monographie,95.71,text,Le pacte de sang / par Ponson Du Terrail,1879,11/05/2009,false
oai:bnf.fr:gallica/ark:/12148/bpt6k96854435,2022-06-22,"['gallica:theme:6:61', 'gallica:typedoc:monographies']",http://purl.org/dc/elements/1.1/,http://www.openarchives.org/OAI/2.0/oai_dc/,http://www.w3.org/2001/XMLSchema-instance,http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd,https://gallica.bnf.fr/ark:/12148/bpt6k96854435,"De la physionomie et des mouvements d'expression (3e édition) / Pierre Gratiolet ; suivi d'une notice sur sa vie et ses travaux et de la nomenclature de ses ouvrages, par Louis Grandeau","Gratiolet, Pierre-Louis (1815-1865). Auteur du texte",J. Hetzel (Paris),1873,"['1 vol. (VI-438 p.) : portrait et fig. ; in-18', 'Nombre total de vues :  462']",fre,Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb30535955t,"[OrderedDict([('@xml:lang', 'eng'), ('#text', 'text')]), OrderedDict([('@xml:lang', 'fre'), ('#text', 'monographie imprimée')]), OrderedDict([('@xml:lang', 'eng'), ('#text', 'printed monograph')])]","Bibliothèque nationale de France, département Littérature et art, V-40698",domaine public,"[""Collection : Bibliothèque d'éducation et de récréation"", ""Collection : Bibliothèque d'éducation et de récréation"", 'Contient une table des matières', 'Avec mode texte']",bnf.fr,61,6,"Bibliothèque nationale de France, département Littérature et art, V-40698",monographie,98.99,text,"De la physionomie et des mouvements d'expression (3e édition) / Pierre Gratiolet ; suivi d'une notice sur sa vie et ses travaux et de la nomenclature de ses ouvrages, par Louis Grandeau",1873,22/05/2016,false
oai:bnf.fr:gallica/ark:/12148/bpt6k8721306,2022-06-22,gallica:typedoc:monographies,http://purl.org/dc/elements/1.1/,http://www.openarchives.org/OAI/2.0/oai_dc/,http://www.w3.org/2001/XMLSchema-instance,http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd,https://gallica.bnf.fr/ark:/12148/bpt6k8721306,"Du Service en campagne. Méthode d'instruction pratique pour les soldats et officiers d'infanterie, traduite de l'ouvrage du général comte de Waldersée par M. Dargniès,... et résumée par F. Louis,...","['Waldersee, Friedrich Gustav, Graf von (Gal). Auteur du texte', 'Louis, Pierre-François (Colonel). Auteur du texte']","Firmin Didot frères, fils et Cie (Paris)",1873,"['In-16, 238 p. et liste des publications de la Réunion des officiers', 'Nombre total de vues :  254']",fre,Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb316167004,"[OrderedDict([('@xml:lang', 'eng'), ('#text', 'text')]), OrderedDict([('@xml:lang', 'fre'), ('#text', 'monographie imprimée')]), OrderedDict([('@xml:lang', 'eng'), ('#text', 'printed monograph')])]",Bibliothèque nationale de France,domaine public,Avec mode texte,bnf.fr,,,Bibliothèque nationale de France,monographie,88.94,text,"Du Service en campagne. Méthode d'instruction pratique pour les soldats et officiers d'infanterie, traduite de l'ouvrage du général comte de Waldersée par M. Dargniès,... et résumée par F. Louis,...",1873,03/12/2012,false
oai:bnf.fr:gallica/ark:/12148/bpt6k2069618,2019-05-24,"['gallica:theme:9:90', 'gallica:typedoc:monographies']",http://purl.org/dc/elements/1.1/,http://www.openarchives.org/OAI/2.0/oai_dc/,http://www.w3.org/2001/XMLSchema-instance,http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd,https://gallica.bnf.fr/ark:/12148/bpt6k2069618,"Le prêtre, la femme et la famille (Nouv. éd.) / J. Michelet","Michelet, Jules (1798-1874). Auteur du texte",(Paris),1861,"['356 p. ; in-18', 'Nombre total de vues :  359']","['fre', 'français']",Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb340454409,"[OrderedDict([('@xml:lang', 'eng'), ('#text', 'text')]), OrderedDict([('@xml:lang', 'fre'), ('#text', 'monographie imprimée')]), OrderedDict([('@xml:lang', 'eng'), ('#text', 'monographie imprimée')])]",Bibliothèque nationale de France,domaine public,Avec mode texte,bnf.fr,90,9,Bibliothèque nationale de France,monographie,98.12,text,"Le prêtre, la femme et la famille (Nouv. éd.) / J. Michelet",1861,15/10/2007,false
oai:bnf.fr:gallica/ark:/12148/bpt6k10559162,2022-06-22,gallica:typedoc:monographies,http://purl.org/dc/elements/1.1/,http://www.openarchives.org/OAI/2.0/oai_dc/,http://www.w3.org/2001/XMLSchema-instance,http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd,https://gallica.bnf.fr/ark:/12148/bpt6k10559162,Comédies et proverbes / par Alfred de Musset,"Musset, Alfred de (1810-1857). Auteur du texte",Charpentier (Paris),1840,"['1 vol. (536 p.) ; in-8', 'Nombre total de vues :  551', 'application/epub+zip 3.0 accessible', 'Format adaptable de type XML DTBook, 2005-3']",fre,Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb32476448b,"[OrderedDict([('@xml:lang', 'eng'), ('#text', 'text')]), OrderedDict([('@xml:lang', 'fre'), ('#text', 'monographie imprimée')]), OrderedDict([('@xml:lang', 'eng'), ('#text', 'printed monograph')])]","Bibliothèque nationale de France, département Réserve des livres rares, RES P-YF-186",domaine public,"['Appartient à l’ensemble documentaire : GTextes1', 'Avec mode texte']",bnf.fr,,,"Bibliothèque nationale de France, département Réserve des livres rares, RES P-YF-186",monographie,99.98,text,Comédies et proverbes / par Alfred de Musset,1840,29/06/2014,false
oai:bnf.fr:gallica/ark:/12148/bpt6k106107s,2019-09-20,"['gallica:corpus:italie', 'gallica:theme:8:84', 'gallica:theme:9:91', 'gallica:typedoc:monographies']",http://purl.org/dc/elements/1.1/,http://www.openarchives.org/OAI/2.0/oai_dc/,http://www.w3.org/2001/XMLSchema-instance,http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd,https://gallica.bnf.fr/ark:/12148/bpt6k106107s,La Daniella. T. 2 / par George Sand,"Sand, George (1804-1876). Auteur du texte",(Paris),1880,2 vol. ; in-18,"['fre', 'français']","[""Notice d'ensemble : http://catalogue.bnf.fr/ark:/12148/cb31293331j"", 'Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb31293331j']","[OrderedDict([('@xml:lang', 'eng'), ('#text', 'text')]), OrderedDict([('@xml:lang', 'fre'), ('#text', 'monographie imprimée')]), OrderedDict([('@xml:lang', 'eng'), ('#text', 'monographie imprimée')])]","Bibliothèque nationale de France, département Littérature et art, 8-Y2-3749 (II)",domaine public,"['Collection : Oeuvres complètes de George Sand', 'Collection : Oeuvres complètes de George Sand', 'Descriptions et voyages -- +* 1800......- 1899......+:19e siècle:']",bnf.fr,84,8,"Bibliothèque nationale de France, département Littérature et art, 8-Y2-3749 (II)",monographie,99.73,text,La Daniella. T. 2 / par George Sand,1880,15/10/2007,false
oai:bnf.fr:gallica/ark:/12148/bpt6k57346566,2020-03-13,"['gallica:theme:8:84', 'gallica:typedoc:monographies']",http://purl.org/dc/elements/1.1/,http://www.openarchives.org/OAI/2.0/oai_dc/,http://www.w3.org/2001/XMLSchema-instance,http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd,https://gallica.bnf.fr/ark:/12148/bpt6k57346566,La salle d'armes.... Pascal Bruno / par Alexandre Dumas,"Dumas, Alexandre (1802-1870). Auteur du texte",(Paris),1838,"2 vol. (375, 352 p.) ; in-8","['fre', 'français']","[""Notice d'ensemble : http://catalogue.bnf.fr/ark:/12148/cb303730540"", 'Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb303730540']","[OrderedDict([('@xml:lang', 'eng'), ('#text', 'text')]), OrderedDict([('@xml:lang', 'fre'), ('#text', 'monographie imprimée')]), OrderedDict([('@xml:lang', 'eng'), ('#text', 'monographie imprimée')])]","Bibliothèque nationale de France, département Littérature et art, Y2-30630",domaine public,,bnf.fr,84,8,"Bibliothèque nationale de France, département Littérature et art, Y2-30630",monographie,94.05,text,La salle d'armes.... Pascal Bruno / par Alexandre Dumas,1838,21/10/2009,false
oai:bnf.fr:gallica/ark:/12148/bpt6k5607558j,2021-02-05,"['gallica:theme:8:84', 'gallica:typedoc:monographies']",http://purl.org/dc/elements/1.1/,http://www.openarchives.org/OAI/2.0/oai_dc/,http://www.w3.org/2001/XMLSchema-instance,http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd,https://gallica.bnf.fr/ark:/12148/bpt6k5607558j,"Un billet de loterie, le numéro 9672 ; Suivi de Frritt-Flacc / par Jules Verne ; dessins par George Roux","Verne, Jules (1828-1905). Auteur du texte",(Paris),1886,"['1 vol. (198 p.) : ill., pl., carte, fig. au titre, frontisp. ; gr. in-8', 'Nombre total de vues :  220']",fre,Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb31562648r,"[OrderedDict([('@xml:lang', 'eng'), ('#text', 'text')]), OrderedDict([('@xml:lang', 'fre'), ('#text', 'monographie imprimée')]), OrderedDict([('@xml:lang', 'eng'), ('#text', 'printed monograph')])]","Bibliothèque nationale de France, département Littérature et art, 4-Y2-1162",domaine public,"[""Collection : Bibliothèque d'éducation et de récréation. Les voyages extraordinaires"", ""Collection : Bibliothèque d'éducation et de récréation"", 'Appartient à l’ensemble documentaire : UnivJeun0', 'Contient une table des matières', 'Avec mode texte']",bnf.fr,84,8,"Bibliothèque nationale de France, département Littérature et art, 4-Y2-1162",monographie,91.89,text,"Un billet de loterie, le numéro 9672 ; Suivi de Frritt-Flacc / par Jules Verne ; dessins par George Roux",1886,24/08/2009,false
oai:bnf.fr:gallica/ark:/12148/bpt6k63954077,2022-06-22,"['gallica:theme:8:84', 'gallica:typedoc:monographies']",http://purl.org/dc/elements/1.1/,http://www.openarchives.org/OAI/2.0/oai_dc/,http://www.w3.org/2001/XMLSchema-instance,http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd,https://gallica.bnf.fr/ark:/12148/bpt6k63954077,L'Hôtel des commissaires-priseurs / par Champfleury,Champfleury (1821-1889). Auteur du texte,E. Dentu (Paris),1867,"['1 vol. (XII-290 p.-[1] p. de pl.) : frontispice gravé ; in-12', 'Nombre total de vues :  324', 'application/epub+zip 3.0 accessible', 'Format adaptable de type XML DTBook, 2005-3']",fre,Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb31926257f,"[OrderedDict([('@xml:lang', 'eng'), ('#text', 'text')]), OrderedDict([('@xml:lang', 'fre'), ('#text', 'monographie imprimée')]), OrderedDict([('@xml:lang', 'eng'), ('#text', 'printed monograph')])]",Bibliothèque nationale de France,domaine public,"['Appartient à l’ensemble documentaire : GTextes1', 'Contient une table des matières', 'Avec mode texte']",bnf.fr,84,8,Bibliothèque nationale de France,monographie,99.96,text,L'Hôtel des commissaires-priseurs / par Champfleury,1867,03/12/2012,false
